,Location,Location_Type,State,Bedroom_Size,Price_2014__AVG,Price_2015__AVG,Price_2016__AVG,Price_2017__AVG,Price_2018__AVG,Price_2019__AVG
2106,"Ocala, FL",City,FL,1br,717.75,739.9166666666666,739.4166666666666,770.9166666666666,799.6666666666666,811.5
2107,"Ocala, FL",City,FL,2br,871.4166666666666,898.1666666666666,897.8333333333334,935.9166666666666,970.5833333333334,985.3333333333334
2108,"Ocala, FL",City,FL,3br,1172.75,1208.8333333333333,1208.25,1259.3333333333333,1306.0833333333333,1325.6666666666667
2109,"Ocala, FL",City,FL,4br,1264.25,1303.25,1302.5,1357.9166666666667,1408.1666666666667,1429.5
2110,"Conroe, TX",City,TX,Studio,735.6666666666666,756.5,763.1666666666666,750.8333333333334,769.5833333333334,778.3333333333334
2111,"Conroe, TX",City,TX,1br,833.8333333333334,857.4166666666666,864.8333333333334,851.25,872.0,882.1666666666666
2112,"Conroe, TX",City,TX,2br,1020.4166666666666,1049.4166666666667,1058.4166666666667,1041.4166666666667,1067.3333333333333,1079.1666666666667
2113,"Conroe, TX",City,TX,3br,1391.5,1430.75,1443.1666666666667,1419.75,1455.25,1471.8333333333333
2114,"Conroe, TX",City,TX,4br,1768.1666666666667,1818.1666666666667,1833.9166666666667,1804.25,1849.4166666666667,1870.5
2115,"Anderson, IN",City,IN,Studio,504.9166666666667,,,603.5833333333334,606.6666666666666,613.1666666666666
2116,"Anderson, IN",City,IN,1br,581.75,,,695.0833333333334,698.75,706.3333333333334
2117,"Anderson, IN",City,IN,2br,724.9166666666666,,,866.5833333333334,870.9166666666666,880.0
2118,"Anderson, IN",City,IN,3br,968.9166666666666,,,1157.9166666666667,1164.1666666666667,1176.3333333333333
2119,"Anderson, IN",City,IN,4br,1112.8333333333333,,,1330.1666666666667,1336.8333333333333,1351.1666666666667
2120,"Port Orange, FL",City,FL,Studio,703.75,,756.9166666666666,789.3333333333334,804.1666666666666,815.3333333333334
2121,"Port Orange, FL",City,FL,1br,847.8333333333334,,911.8333333333334,950.75,968.75,982.0
2122,"Port Orange, FL",City,FL,2br,1057.4166666666667,,1137.5833333333333,1186.0,1208.3333333333333,1224.8333333333333
2123,"Port Orange, FL",City,FL,3br,1424.8333333333333,,1532.5,1597.9166666666667,1628.1666666666667,1650.3333333333333
2124,"Port Orange, FL",City,FL,4br,1599.25,,1720.3333333333333,1793.4166666666667,1827.5,1852.5
2125,"Rogers, AR",City,AR,Studio,600.5,601.9166666666666,621.9166666666666,619.3333333333334,609.0833333333334,619.1666666666666
2126,"Rogers, AR",City,AR,1br,637.25,638.8333333333334,659.9166666666666,657.4166666666666,646.6666666666666,657.0
2127,"Rogers, AR",City,AR,2br,823.0,824.5833333333334,852.25,848.6666666666666,834.75,848.5
2128,"Rogers, AR",City,AR,3br,1181.25,1184.0,1223.4166666666667,1218.25,1198.4166666666667,1218.0
2129,"Rogers, AR",City,AR,4br,1438.0833333333333,1441.25,1489.1666666666667,1482.9166666666667,1458.5833333333333,1482.6666666666667
2130,"Lakeville, MN",City,MN,Studio,871.8333333333334,,,931.5,947.9166666666666,960.3333333333334
2131,"Lakeville, MN",City,MN,1br,1074.6666666666667,,,1148.25,1168.5,1183.8333333333333
2132,"Lakeville, MN",City,MN,2br,1355.5,,,1448.1666666666667,1473.9166666666667,1493.1666666666667
2133,"Lakeville, MN",City,MN,3br,1919.6666666666667,,,2050.9166666666665,2087.1666666666665,2114.8333333333335
2134,"Lakeville, MN",City,MN,4br,2244.5,,,2397.75,2440.3333333333335,2472.3333333333335
2135,"Broomfield, CO",City,CO,Studio,954.6666666666666,1005.0833333333334,1038.0,1077.5,1124.8333333333333,1149.3333333333333
2136,"Broomfield, CO",City,CO,1br,1145.8333333333333,1206.3333333333333,1245.9166666666667,1293.4166666666667,1350.0,1379.6666666666667
2137,"Broomfield, CO",City,CO,2br,1437.8333333333333,1513.75,1563.1666666666667,1622.8333333333333,1694.1666666666667,1731.1666666666667
2138,"Broomfield, CO",City,CO,3br,2079.9166666666665,2189.5833333333335,2261.1666666666665,2347.4166666666665,2450.5833333333335,2504.3333333333335
2139,"Broomfield, CO",City,CO,4br,2414.0833333333335,2541.8333333333335,2624.6666666666665,2724.8333333333335,2844.6666666666665,2906.6666666666665
2140,"Decatur, AL",City,AL,Studio,,,,464.8333333333333,475.6666666666667,479.0
2141,"Decatur, AL",City,AL,1br,,,,560.4166666666666,573.6666666666666,577.3333333333334
2142,"Decatur, AL",City,AL,2br,,,,697.3333333333334,713.5,718.1666666666666
2143,"Decatur, AL",City,AL,3br,,,,928.6666666666666,950.6666666666666,956.5
2144,"Decatur, AL",City,AL,4br,,,,973.9166666666666,996.8333333333334,1003.3333333333334
2145,"Fountain Valley, CA",City,CA,Studio,1332.1666666666667,,,1482.0833333333333,1537.9166666666667,1563.6666666666667
2146,"Fountain Valley, CA",City,CA,1br,1585.75,,,1763.9166666666667,1830.3333333333333,1861.0
2147,"Fountain Valley, CA",City,CA,2br,2037.5,,,2266.6666666666665,2351.9166666666665,2391.3333333333335
2148,"Fountain Valley, CA",City,CA,3br,2769.1666666666665,,,3080.4166666666665,3196.4166666666665,3250.1666666666665
2149,"Fountain Valley, CA",City,CA,4br,3053.4166666666665,,,3396.5,3524.4166666666665,3583.6666666666665
2150,"Carson City, NV",City,NV,Studio,547.3333333333334,571.9166666666666,580.75,610.4166666666666,617.0,618.5
2151,"Carson City, NV",City,NV,1br,668.6666666666666,698.3333333333334,709.0833333333334,745.5,753.5833333333334,755.5
2152,"Carson City, NV",City,NV,2br,852.6666666666666,890.6666666666666,904.5833333333334,950.5,960.75,963.3333333333334
2153,"Carson City, NV",City,NV,3br,1240.9166666666667,1296.25,1316.3333333333333,1383.5,1398.4166666666667,1402.5
2154,"Carson City, NV",City,NV,4br,1502.6666666666667,1569.9166666666667,1594.0833333333333,1675.5,1693.3333333333333,1698.1666666666667
2155,"Towson, MD",City,MD,Studio,942.1666666666666,979.6666666666666,1008.8333333333334,1000.6666666666666,962.3333333333334,961.8333333333334
2156,"Towson, MD",City,MD,1br,1144.5833333333333,1190.0,1225.5,1215.5833333333333,1169.0,1168.3333333333333
2157,"Towson, MD",City,MD,2br,1435.6666666666667,1492.75,1537.3333333333333,1524.6666666666667,1466.4166666666667,1465.6666666666667
2158,"Towson, MD",City,MD,3br,1845.6666666666667,1919.1666666666667,1976.25,1960.1666666666667,1885.25,1884.1666666666667
2159,"Towson, MD",City,MD,4br,2161.8333333333335,2247.9166666666665,2314.9166666666665,2295.8333333333335,2208.0,2207.0
2160,"Jupiter, FL",City,FL,Studio,1001.5,1039.5833333333333,1043.5,1078.5833333333333,1089.75,1097.6666666666667
2161,"Jupiter, FL",City,FL,1br,1155.5,1199.5833333333333,1204.1666666666667,1244.5,1257.8333333333333,1266.5
2162,"Jupiter, FL",City,FL,2br,1455.0,1510.5,1516.25,1567.1666666666667,1583.5833333333333,1594.8333333333333
2163,"Jupiter, FL",City,FL,3br,2013.6666666666667,2090.3333333333335,2098.0833333333335,2168.75,2191.5,2207.1666666666665
2164,"Jupiter, FL",City,FL,4br,2444.9166666666665,2538.0833333333335,2547.6666666666665,2633.0833333333335,2661.0833333333335,2679.8333333333335
2165,"Bowie, MD",City,MD,Studio,,,1946.8333333333333,2022.9166666666667,1976.5,2008.8333333333333
2166,"Bowie, MD",City,MD,1br,,,2044.8333333333333,2124.5,2076.0,2110.0
2167,"Bowie, MD",City,MD,2br,,,2362.0,2454.1666666666665,2397.9166666666665,2437.1666666666665
2168,"Bowie, MD",City,MD,3br,,,3115.3333333333335,3236.9166666666665,3162.5833333333335,3214.6666666666665
2169,"Bowie, MD",City,MD,4br,,,3863.1666666666665,4014.0,3922.0833333333335,3986.3333333333335
2170,"Valdosta, GA",City,GA,Studio,560.5833333333334,551.3333333333334,539.3333333333334,547.75,552.0833333333334,552.6666666666666
2171,"Valdosta, GA",City,GA,1br,564.5833333333334,554.9166666666666,542.8333333333334,551.6666666666666,555.8333333333334,556.5
2172,"Valdosta, GA",City,GA,2br,722.75,710.4166666666666,694.6666666666666,705.8333333333334,711.1666666666666,712.1666666666666
2173,"Valdosta, GA",City,GA,3br,988.5833333333334,972.0,950.75,965.4166666666666,973.1666666666666,974.3333333333334
2174,"Valdosta, GA",City,GA,4br,1272.75,1251.3333333333333,1224.0,1243.25,1252.8333333333333,1254.5
2175,"Corvallis, OR",City,OR,Studio,592.5,613.8333333333334,644.8333333333334,664.1666666666666,675.5,677.8333333333334
2176,"Corvallis, OR",City,OR,1br,714.6666666666666,740.75,778.3333333333334,801.5,815.0833333333334,818.0
2177,"Corvallis, OR",City,OR,2br,896.8333333333334,929.25,976.4166666666666,1005.5833333333334,1022.6666666666666,1026.5
2178,"Corvallis, OR",City,OR,3br,1305.9166666666667,1353.0,1421.5,1464.0,1489.1666666666667,1494.5
2179,"Corvallis, OR",City,OR,4br,1570.6666666666667,1627.4166666666667,1709.9166666666667,1761.25,1791.1666666666667,1797.5
2180,"Spring, TX",City,TX,Studio,954.75,990.5,976.5,953.5833333333334,978.5,980.6666666666666
2181,"Spring, TX",City,TX,1br,1082.25,1122.5833333333333,1106.75,1080.75,1109.1666666666667,1111.6666666666667
2182,"Spring, TX",City,TX,2br,1324.3333333333333,1373.8333333333333,1354.4166666666667,1322.5833333333333,1357.25,1360.1666666666667
2183,"Spring, TX",City,TX,3br,1805.4166666666667,1873.0,1846.8333333333333,1803.0833333333333,1850.5,1854.8333333333333
2184,"Spring, TX",City,TX,4br,2294.5,2380.4166666666665,2347.0,2291.5,2351.75,2357.0
2185,"Paramount, CA",City,CA,Studio,969.6666666666666,,,,1214.4166666666667,1223.0
2186,"Paramount, CA",City,CA,1br,1154.1666666666667,,,,1445.3333333333333,1455.8333333333333
2187,"Paramount, CA",City,CA,2br,1483.0,,,,1857.25,1870.8333333333333
2188,"Paramount, CA",City,CA,3br,2015.6666666666667,,,,2524.1666666666665,2542.1666666666665
2189,"Paramount, CA",City,CA,4br,2222.4166666666665,,,,2783.1666666666665,2803.0
2190,"Lakewood, NJ",City,NJ,Studio,1322.9166666666667,1347.3333333333333,,,,1329.8333333333333
2191,"Lakewood, NJ",City,NJ,1br,1468.8333333333333,1496.25,,,,1476.5
2192,"Lakewood, NJ",City,NJ,2br,1750.0833333333333,1782.3333333333333,,,,1758.8333333333333
2193,"Lakewood, NJ",City,NJ,3br,2256.25,2298.0833333333335,,,,2268.0
2194,"Lakewood, NJ",City,NJ,4br,2513.0833333333335,2559.1666666666665,,,,2526.1666666666665
2195,"Sanford, FL",City,FL,Studio,708.5,752.6666666666666,790.1666666666666,834.25,868.0,881.1666666666666
2196,"Sanford, FL",City,FL,1br,774.3333333333334,822.3333333333334,863.5833333333334,911.6666666666666,948.3333333333334,963.1666666666666
2197,"Sanford, FL",City,FL,2br,927.5833333333334,985.25,1034.5,1092.0833333333333,1136.0833333333333,1154.0
2198,"Sanford, FL",City,FL,3br,1233.9166666666667,1310.75,1376.25,1453.0,1511.8333333333333,1535.0
2199,"Sanford, FL",City,FL,4br,1484.5,1576.9166666666667,1655.6666666666667,1748.0,1818.6666666666667,1846.5
2200,"Highland, CA",City,CA,Studio,632.0833333333334,,,675.75,679.1666666666666,680.3333333333334
2201,"Highland, CA",City,CA,1br,756.0833333333334,,,808.5833333333334,812.4166666666666,813.5
2202,"Highland, CA",City,CA,2br,945.5833333333334,,,1011.4166666666666,1016.25,1017.6666666666666
2203,"Highland, CA",City,CA,3br,1328.8333333333333,,,1421.0833333333333,1428.0833333333333,1430.0
2204,"Highland, CA",City,CA,4br,1636.8333333333333,,,1750.4166666666667,1759.0,1761.5
2205,"Levittown, PA",City,PA,Studio,877.4166666666666,1001.1666666666666,,,,1124.0
2206,"Levittown, PA",City,PA,1br,1041.4166666666667,1188.3333333333333,,,,1334.3333333333333
2207,"Levittown, PA",City,PA,2br,1257.25,1435.0833333333333,,,,1611.0
2208,"Levittown, PA",City,PA,3br,1572.9166666666667,1795.0833333333333,,,,2015.3333333333333
2209,"Levittown, PA",City,PA,4br,1750.5,1997.6666666666667,,,,2242.6666666666665
2210,"Grand Forks, ND",City,ND,Studio,544.0,523.8333333333334,510.5,501.5833333333333,497.3333333333333,496.5
2211,"Grand Forks, ND",City,ND,1br,657.25,632.9166666666666,616.9166666666666,606.0,600.9166666666666,599.8333333333334
2212,"Grand Forks, ND",City,ND,2br,857.4166666666666,825.8333333333334,805.0,790.75,783.9166666666666,782.6666666666666
2213,"Grand Forks, ND",City,ND,3br,1200.0833333333333,1155.8333333333333,1126.8333333333333,1106.5833333333333,1097.3333333333333,1095.3333333333333
2214,"Grand Forks, ND",City,ND,4br,1426.8333333333333,1373.9166666666667,1339.5,1315.5833333333333,1304.4166666666667,1302.3333333333333
2215,"Blue Springs, MO",City,MO,Studio,618.8333333333334,,,690.6666666666666,707.75,710.5
2216,"Blue Springs, MO",City,MO,1br,783.25,,,874.25,896.0833333333334,899.3333333333334
2217,"Blue Springs, MO",City,MO,2br,960.4166666666666,,,1071.8333333333333,1098.3333333333333,1102.5
2218,"Blue Springs, MO",City,MO,3br,1312.8333333333333,,,1465.1666666666667,1501.4166666666667,1507.0
2219,"Blue Springs, MO",City,MO,4br,1485.5833333333333,,,1658.1666666666667,1699.1666666666667,1705.6666666666667
2220,"Normal, IL",City,IL,Studio,566.8333333333334,572.0,,,,581.1666666666666
2221,"Normal, IL",City,IL,1br,623.1666666666666,629.0833333333334,,,,639.1666666666666
2222,"Normal, IL",City,IL,2br,821.75,829.5833333333334,,,,842.5
2223,"Normal, IL",City,IL,3br,1112.5,1122.8333333333333,,,,1140.6666666666667
2224,"Normal, IL",City,IL,4br,1410.0833333333333,1423.1666666666667,,,,1445.6666666666667
2225,"Battle Creek, MI",City,MI,Studio,511.9166666666667,530.1666666666666,544.8333333333334,554.0833333333334,554.25,555.1666666666666
2226,"Battle Creek, MI",City,MI,1br,636.5,659.3333333333334,677.5833333333334,689.0,689.1666666666666,690.3333333333334
2227,"Battle Creek, MI",City,MI,2br,794.5833333333334,822.75,845.75,859.9166666666666,860.0833333333334,861.6666666666666
2228,"Battle Creek, MI",City,MI,3br,1052.0833333333333,1089.5833333333333,1119.8333333333333,1138.75,1139.0833333333333,1140.8333333333333
2229,"Battle Creek, MI",City,MI,4br,1152.0833333333333,1193.1666666666667,1226.25,1246.9166666666667,1247.3333333333333,1249.3333333333333
2230,"Manhattan, KS",City,KS,Studio,553.8333333333334,553.8333333333334,541.5833333333334,539.0,530.25,529.0
2231,"Manhattan, KS",City,KS,1br,593.0833333333334,593.4166666666666,580.0,577.3333333333334,568.0833333333334,566.6666666666666
2232,"Manhattan, KS",City,KS,2br,785.5833333333334,786.0,768.25,764.6666666666666,752.4166666666666,750.3333333333334
2233,"Manhattan, KS",City,KS,3br,1108.0,1108.4166666666667,1083.6666666666667,1078.4166666666667,1061.25,1058.3333333333333
2234,"Manhattan, KS",City,KS,4br,1344.5,1344.9166666666667,1314.6666666666667,1308.4166666666667,1287.4166666666667,1283.8333333333333
2235,"Florissant, MO",City,MO,Studio,684.25,,671.0,675.75,676.5,676.3333333333334
2236,"Florissant, MO",City,MO,1br,776.0,,760.9166666666666,766.3333333333334,767.1666666666666,766.8333333333334
2237,"Florissant, MO",City,MO,2br,1007.4166666666666,,988.0833333333334,994.75,996.0,995.5
2238,"Florissant, MO",City,MO,3br,1334.1666666666667,,1308.5833333333333,1317.6666666666667,1319.1666666666667,1318.3333333333333
2239,"Florissant, MO",City,MO,4br,1556.75,,1527.0,1537.3333333333333,1539.4166666666667,1538.5
2240,"Lakewood, OH",City,OH,Studio,494.75,502.75,516.5,527.5,534.5833333333334,540.5
2241,"Lakewood, OH",City,OH,1br,591.6666666666666,601.4166666666666,617.6666666666666,630.9166666666666,639.5833333333334,646.6666666666666
2242,"Lakewood, OH",City,OH,2br,737.1666666666666,749.25,769.5833333333334,786.1666666666666,796.5,805.5
2243,"Lakewood, OH",City,OH,3br,969.0833333333334,985.1666666666666,1011.8333333333334,1033.5,1047.25,1058.6666666666667
2244,"Lakewood, OH",City,OH,4br,1026.4166666666667,1043.1666666666667,1071.6666666666667,1094.5,1109.3333333333333,1121.6666666666667
2245,"Noblesville, IN",City,IN,Studio,653.1666666666666,649.25,669.5,668.3333333333334,697.6666666666666,721.3333333333334
2246,"Noblesville, IN",City,IN,1br,758.0833333333334,753.8333333333334,777.1666666666666,775.9166666666666,809.5833333333334,837.3333333333334
2247,"Noblesville, IN",City,IN,2br,938.75,933.25,962.4166666666666,960.6666666666666,1002.4166666666666,1037.0
2248,"Noblesville, IN",City,IN,3br,1258.3333333333333,1250.9166666666667,1289.9166666666667,1287.9166666666667,1344.0833333333333,1389.8333333333333
2249,"Noblesville, IN",City,IN,4br,1434.6666666666667,1426.25,1470.6666666666667,1468.3333333333333,1532.1666666666667,1584.5
2250,"Sarasota, FL",City,FL,Studio,862.5833333333334,943.0,977.9166666666666,995.1666666666666,1004.1666666666666,1010.6666666666666
2251,"Sarasota, FL",City,FL,1br,927.75,1014.0833333333334,1051.4166666666667,1070.1666666666667,1079.6666666666667,1087.0
2252,"Sarasota, FL",City,FL,2br,1191.75,1302.5833333333333,1350.9166666666667,1374.75,1387.0,1396.3333333333333
2253,"Sarasota, FL",City,FL,3br,1635.25,1787.1666666666667,1853.5833333333333,1886.5,1903.0833333333333,1916.0
2254,"Sarasota, FL",City,FL,4br,1987.4166666666667,2172.25,2252.5833333333335,2292.75,2312.9166666666665,2328.3333333333335
2255,"Novato, CA",City,CA,Studio,,,,,2078.75,2121.8333333333335
2256,"Novato, CA",City,CA,1br,,,,,2554.6666666666665,2607.5
2257,"Novato, CA",City,CA,2br,,,,,3209.3333333333335,3276.0
2258,"Novato, CA",City,CA,3br,,,,,4317.916666666667,4407.666666666667
2259,"Novato, CA",City,CA,4br,,,,,5134.583333333333,5241.166666666667
2260,"Saginaw, MI",City,MI,Studio,475.75,484.0833333333333,484.3333333333333,488.3333333333333,494.0,495.6666666666667
2261,"Saginaw, MI",City,MI,1br,589.0833333333334,599.0,599.6666666666666,604.3333333333334,611.4166666666666,613.5
2262,"Saginaw, MI",City,MI,2br,749.6666666666666,762.4166666666666,763.1666666666666,769.25,778.3333333333334,780.8333333333334
2263,"Saginaw, MI",City,MI,3br,988.8333333333334,1005.9166666666666,1006.6666666666666,1014.8333333333334,1026.6666666666667,1030.0
2264,"Saginaw, MI",City,MI,4br,1033.0,1050.5,1051.5,1060.0833333333333,1072.25,1076.0
2265,"Hendersonville, TN",City,TN,Studio,730.9166666666666,780.0,814.5,848.5,878.0,894.0
2266,"Hendersonville, TN",City,TN,1br,813.5833333333334,868.5,906.75,944.8333333333334,977.4166666666666,995.3333333333334
2267,"Hendersonville, TN",City,TN,2br,999.5,1066.75,1113.75,1160.3333333333333,1200.8333333333333,1222.8333333333333
2268,"Hendersonville, TN",City,TN,3br,1331.5,1421.5,1483.8333333333333,1546.3333333333333,1599.9166666666667,1629.3333333333333
2269,"Hendersonville, TN",City,TN,4br,1565.8333333333333,1671.4166666666667,1745.0833333333333,1818.1666666666667,1881.1666666666667,1915.8333333333333
2270,"Euless, TX",City,TX,Studio,683.75,716.3333333333334,753.9166666666666,783.5833333333334,820.0,833.1666666666666
2271,"Euless, TX",City,TX,1br,814.9166666666666,853.8333333333334,898.4166666666666,933.6666666666666,977.3333333333334,992.8333333333334
2272,"Euless, TX",City,TX,2br,1012.5,1061.0,1116.4166666666667,1160.0,1214.4166666666667,1233.6666666666667
2273,"Euless, TX",City,TX,3br,1372.75,1438.3333333333333,1513.5,1573.0,1646.3333333333333,1672.6666666666667
2274,"Euless, TX",City,TX,4br,1748.6666666666667,1832.0833333333333,1927.75,2003.5,2097.0,2130.5
2275,"Smyrna, GA",City,GA,Studio,793.75,872.25,971.5833333333334,1009.6666666666666,1057.0,1086.5
2276,"Smyrna, GA",City,GA,1br,832.6666666666666,915.0,1018.9166666666666,1059.1666666666667,1108.6666666666667,1139.6666666666667
2277,"Smyrna, GA",City,GA,2br,961.75,1056.9166666666667,1176.9166666666667,1223.4166666666667,1280.8333333333333,1316.3333333333333
2278,"Smyrna, GA",City,GA,3br,1262.5,1387.75,1545.0,1605.9166666666667,1681.4166666666667,1728.0
2279,"Smyrna, GA",City,GA,4br,1551.6666666666667,1705.4166666666667,1899.0,1973.75,2066.4166666666665,2124.0
2280,"Elkhart, IN",City,IN,Studio,467.0,,,,,593.0
2281,"Elkhart, IN",City,IN,1br,555.0833333333334,,,,,704.8333333333334
2282,"Elkhart, IN",City,IN,2br,735.6666666666666,,,,,934.3333333333334
2283,"Elkhart, IN",City,IN,3br,920.1666666666666,,,,,1168.3333333333333
2284,"Elkhart, IN",City,IN,4br,1055.6666666666667,,,,,1340.5
